"nameCompany","streetAddress","postalCode","addressLocality"
"EDEKA","Am Zollhäuschen","56566","Neuwied"
"EDEKA Wirz","Fraukircher Str. 26e","56637","Plaidt"
"E neukauf Breitbach","St. Thomaser-Hohl-Str. 2","56626","Andernach"
"","Urbacher Str. 30","56305","Puderbach"
"","Urbacherstr. 18","56305","Puderbach"
"Tanja Schäfer e.K.","Eiserfelder Str. 426","57080","Siegen"
"EDEKA Ziegler","August-Horch-Str. 2a","56759","Kaisersesch"
"E neukauf Sellmann","Bachstr. 5","59964","Medebach"
"EDEKA Bungert","Friedrichstraße 59","Wittlich","54516"
"EDEKA Bungert","Friedrichstr. 59","54516","Wittlich"
"","Heidenbergstr. 1A","57072","Siegen"
"EDEKA Fau","Neuer Bahnhof 5","54528","Salmtal"
"E center","Brückenstr. 2","54338","Schweich"
"EDEKA Trier-Tarforst","Kohlenstr. 60-62","54296","Trier-Tarforst"
"EDEKA LINGENAUBER","Nuhnetalstr. 46-48","59955","Winterberg"
"EDEKA Krumm","Scharzbergstr. 15a","54329","Konz-Oberemmel"
"","Auf Den Huetten 34-36","57076","Siegen / Weidenau"
"EDEKA Franzen","Trierer Str. 42","56826","Lutzerath"
"E neukauf Vetra","Gewerbegebiet Kenner Haus","54344","Kenn"
"EDEKA Hoffmann","Landblum 1","56593","Horhausen"
"EDEKA Eble","Irscher Str. 38","54439","Saarburg"
"EDEKA Trier-Feyen","Castelnauplatz 3","54294","Trier"
"EDEKA Heiligkreuz","Rotbachstr. 25","54295","Trier-Heiligkreuz"
"","Ehranger Str. 7","54293","Trier - Ehrang"
"EDEKA Haupenthal","Schöndorfer Str. 24","54292","Trier"
"EDEKA Haupenthal","Saarstr. 92","54290","Trier"
"E neukauf Zöller","An der Stürze 1","57572","Niederfischbach"
"EDEKA Ziaja","In Der Au 17","56588","Waldbreitbach"
"E neukauf Böhm","Siegener Str. 195","57223","Kreuztal"
"","Über Brücken 4","54294","Trier"
"EDEKA ALBERS","Hauptstr. 31","56598","Rheinbrohl"
"E center Löffler","Neue Mitte 4","59955","Winterberg"
"","Konzer Brück 20-24","54329","Konz-Koenen"
"EDEKA Konz","Wilde Acht 7","54329","Konz-Könen"
"EDEKA Biermann","Kelberger Str. 39","56766","Ulmen"
"EDEKA FETT","Zehnerstr. 22a","53498","Bad Breisig"
"Edeka Jakobs","Koelner Str. 29","57635","Weyerbusch"
"Edeka Bell","Brohltalstr. 25","56651","Oberzissen"
"EDEKA KELLER","Burgstr. 2","56746","Kempenich"
"EDEKA","Asbacher Straße4","53545","Linz Am Rhein"
"EDEKA Kälber","Im Rosengarten 4","53545","Linz"
"Edeka Thiele","Kölner Str. 9","53489","Sinzig"
"EDEKA Borsch","Bonner Str. 35","53539","Kelberg"
"EDEKA Jax","Trierer Str. 13","54550","Daun"
"EDEKA Rudolphi","Goethestr. 7","53424","Remagen"
"EDEKA Klein","Himberger Str. 35","53604","Bad Honnef"
"E aktiv Markt Schnütgen","Meggenerstr. 12a","57368","Lennestadt"
"EDEKA Bad Neuenahr","Poststr. 22","53474","Bad Neuenahr"
"E aktiv Markt Hubert Dick","Hauptstr. 26-28","51580","Reichshof"
"E aktiv Markt Mülln","Pantaleon-Schmitz-Platz 1","53773","Hennef"
"EDEKA Timo Boden","Weinbergstr. 10","53474","Bad Neuenahr-Ahrweiler"
"E aktiv markt Kraus","Alte Bahnhofstr. 1","54666","Irrel"
"EDEKA Prämassing","Dr.-Creutz-Platz 18","53518","Adenau"
"Edeka Rudolphi","Hauptstr. 133","53424","Oberwinter"
"EDEKA Thömmes","Am Kyllufer","54655","Kyllburg"
"EDEKA Rudolphi","Am Silberberg 2","53474","Bad Neuenahr"
"EDEKA Bitburg","Limbourgs Hof 2","54634","Bitburg"
"EDEKA Jung","Im Juliusstollen 2","53809","Ruppichteroth"
"","Broelstr. 2d","53809","Ruppichterroth"
"EDEKA Boxberger","Mühlenweg 5","49929","Brilon"
"EDEKA","Muehlenweg 5","59929","Brilon"
"EDEKA Buchner","Am Offermannsberg 5","53639","Königswinter"
"EDEKA Knips","Mainzer Str. 140","53179","Bonn"
"E center","Am Wachtbergring 5","53343","Wachtberg-Berkum"
"Edeka Gerlach","Bundesstr. 137","59909","Bestwig"
"EDEKA MOHR","Kirchberg 2","53179","Bonn"
"EDEKA Bock","Akazienweg 10","53177","Bonn"
"","Konstantinstr. 4-6","53179","Bonn"
"EDEKA Brouwer","Heisterbacher Str. 48","53639","Königswinter"
"EDEKA Thömmes","Sarresdorfer Str. 57","54568","Gerolstein"
"EDEKA Gruhle","Weiherplatz 7","51674","Wiehl"
"EDEKA Buchner","Raiffeisenstr. 11","53639","Königswinter"
"EDEKA Thomas","Pleistalstr. 29","53773","Hennef - Dambroich"
"EDEKA markt Szepanski","Kölner Str. 35","51645","Gummersbach"
"Kaisers","Mittelstr. 6-10","53175","Bonn-Bad Godesberg"
"","Kölner Str. 113","51702","Bergneustadt"
"Edeka Weitz","Gielgenstr. 15","53229","Bonn"
"EDEKA Kipping","Sanddornweg 14","53773","Hennef"
"EDEKA Breil","Heinz-Gottschalk-Str. 1","53340","Meckenheim"
"EDEKA VOGL","Am Klufterplatz","53175","Bonn - Bad Godesberg -"
"E aktiv Markt Mülln","Hauptstr. 57","53721","Siegburg"
"EDEKA Gösselkeheld","Dümmlinghauser Str. 43","51647","Gummersbach"
"Kaisers","Bahnhofstr. 26","53340","Meckenheim"
"Kaisers","Karl-Barth-Str. 92","53129","Bonn-Dottendorf"
"EDEKA Schwindt","Reichsstr. 46","53125","Bonn"
"E aktiv Markt Klein-Hessling","Birker Str. 2","53797","Lohmar"
"EDEKA FELDMANN-HÖNER","Kölnstr. 124","53757","Sankt Augustin"
"","Zeithstr. 146","53819","Neunkirchen-Seelscheid"
"EDEKA Schüren","Roettgener Str. 69","53127","Bonn"
"","Grimmelsgasse","53721","Siegburg"
"EDEKA Gruhle","Hömerichstr. 3","51643","Gummersbach"
"","Konrad-Adenauer-Platz 28","53225","Bonn"
"EDEKA Steilen","Königstr. 79-81","53115","Bonn"
"Edeka Bachem GmbH","Sternenburgstr. 2-4","53115","Bonn"
"EDEKA LANGE","Mirecourtstr. 15","53225","Bonn"
"EDEKA Mettendorf","Gewerbegebiet 26","54675","Mettendorf"
"EDEKA","Jahnstr. 15","53225","Bonn"
"EDEKA Kipping","Clemensstr. 39-41","53225","Bonn"
"EDEKA Krumme","Im Tal 3","51643","Gummersbach"
"EDEKA Klein-Hessling","Luisenstr. 88b","53721","Siegburg"
"EDEKA","Im Mühlenbach 2","53127","Bonn"
"E center Vogl","Basketsring 3","53123","Bonn-Hardtberg"
"EDEKA","Bahnhofstr. 51","59872","Meschede"
"Edeka Frische Center Vogl","Karlstr. 33","53115","Bonn"
"E center Dumke","Alte Kreisstr 20","59581","Warstein"
"EDEKA Schwindt","Hauptstr. 283","53347","Alfter"
"Edeka Kipping","Römerstr. 118","53117","Bonn"
"E center Mohr","Bornheimerstr. 162","53119","Bonn"
"","Hauptstr. 39","53797","Lohmar"
"Edeka Mohr","Lievelingsweg 84","53119","Bonn"
"E aktiv markt Buschkühle","Lippstaedter Str. 1","59602","Ruethen"
"EDEKA Klein-Hessling","Frankfurter Str. 19-23","53840","Troisdorf"
"EDEKA Schmitz","Roncallistr. 55","53840","Troisdorf"
"Edeka Felbecker","Pilgerstr. 69","51491","Overath"
"EDEKA Gemünd","Dorfstr. 23","53902","Bad Münstereifel-Schönau"
"Edeka Berg","Alte Poststr. 69","53913","Swisttal-Buschhoven"
"EDEKA Jünger","Raiffeisenstr. (Zur Kleinbahn)","53844","Troisdorf - Bergheim"
"E aktiv Markt Mülln","Wahlscheider Str. 64-66","53797","Lohmar"
"EDEKA Bachem","Vorgebirgsbahnweg 3","53121","Bonn"
"EDEKA Schmitz","Luxemburger Str. 26","54649","Waxweiler"
"EDEKA Sundern","Freiheitsmühle 1","59846","Sundern"
"EDEKA Pütz","Bliesenbacherstr. 6","51766","Engelskirchen"
"Edeka Klos","Mechernicher Str. 10","53947","Nettersheim-Tondorf"
"E aktiv Markt Buschkühle","Lanfer 45","59581","Warstein"
"EDEKA GEMÜND","Bitburger Str. 4","53902","Eicherscheid"
"EDEKA","Am Herrenwingerth 11","53347","Alfter"
"EDEKA Fischer & Nieder","Hauptstr. 17-23","51491","Overath"
"EDEKA Berang","Auf dem Wehrt 21","54584","Jünkerath"
"EDEKA ENGELS","Hauptstr. 142-144","53842","Troisdorf"
"EDEKA Schröder","Moselstr. 7","53332","Bornheim-Hersel"
"EDEKA Biggermann GmbH & Co. KG","Teutenburg 1","59821","Arnsberg"
"EDEKA HUEFFEL","Essiger Str. 10","53913","Swisttal"
"EDEKA Steilen","Christian-Schaefer-Str. 24","53881","Euskirchen"
"EDEKA Breidohr-Frischecenter","Hans-Böckler-Str. 1-3","51503","Rösrath"
"EDEKA Stöcker","Kölnerstr. 7","51789","Lindlar"
"EDEKA Pickert","Hauptstr. 104","51503","Rösrath"
"E aktiv markt Bratke","Peter-Hausmann-Platz 1","53332","Bornheim"
"EDEKA PIEL","Hauptstr. 33","53859","Niederkassel"
"EDEKA KLEIN","Burgstr. 36","50389","Wesseling"
"EDEKA FISCHENICH","Kuchenheimer Str. 77","53881","Euskirchen"
"EDEKA","St. Sebastianusstr. 14","51147","Koeln"
"EDEKA Braun","Lindlarer Str. 40","51789","Lindlar"
"EDEKA Interbieten","Billiger Str. 46","53879","Euskirchen"
"EDEKA HALBERSCHMIDT","Kathagen 1","59609","Anroechte"
"EDEKA Hein","Houdainer Str. 2","51143","Köln"
"Edeka Nelle","Weisse Ecke 2","59519","Möhnesee-Stockum"
"EDEKA Liesenhof","Unterm Freihof 1","58509","Luedenscheid"
"EDEKA","Luedische Str. 29","59590","Geseke"
"EDEKA Byhahn","Hindenburgstr. 2","51688","Wipperfürth"
"E aktiv Markt Buschkühle","Lindenweg 5","59590","Geseke"
"EDEKA Hetzenegger","Straßen Nr. 51-53","51429","Bergisch Gladbach"
"EDEKA Schmitz","Kirchstr. 1","54689","Daleiden"
"EDEKA FELDMANN-HÖNER","Kölner Str. 104","51429","Bergisch Gladbach"
"EDEKA","Walberberger Str. 59","53332","Bornheim"
"EDEKA Kipping","Bahnhofstr. 2-4","50999","Köln"
"EDEKA Weber","Von Lilien Str. 9","59759","Arnsberg"
"Breidohr´s Frische-Center","Wipperfürther Str. 400","51515","Kürten"
"EDEKA Interbieten","Bonner Str. 6","53919","Weilerswist"
"E aktiv Markt Hetzenegger","Herkenrather Str. 70","51465","Bergisch Gladbach"
"Edeka Schölver","Godorfer Hauptstr. 6","50997","Köln"
"EDEKA Hein","Gilgaustr. 29","51149","Köln-Porz"
"Windmann Frische Center Erwitte Gmbh&Co.Kg","Bahnhofstr. 14","59597","Erwitte"
"Windmann Frische Center Erwitte Gmbh&Co.Kg","Wemberweg 4","59597","Erwitte"
"EDEKA Schmitz","Bahnhofstr. 49","54608","Bleialf"
"","Robert-Schuman-Str. 1","51469","Bergisch Gladbach"
"Breidohr´s Frische-Center","De-Gasperi-Str. 1","51469","Bergisch Gladbach"
"Kaisers","Reiherstr. 31","50997","Köln-Rondorf"
"Kaisers","Olpener Str. 397-401","51109","Köln-Merheim"
"EDEKA Wortmann","Bahnhofstr. 1","59469","Ense-Niederense"
"EDEKA Gans","Ostheimer Str. 42","51103","Köln-Vingst"
"Edeka Kau","An Der Brücke 10","50321","Brühl-Kierberg"
"Kaisers","Siegburger Str. 382","51105","Köln-Poll"
"E center Grebenstein","Hademare Platz 1-5","58675","Hemer"
"EDEKA Peters","Bochumer Str. 2","51103","Köln"
"Edeka Petzold","Niederweg 43","50374","Erftstadt"
"E aktiv Markt Clever","Altenaer Str. 33","58769","Nachrodt-Wiblingswerde"
"Edeka Buschkühle","Wiggerinhauser Str. 2","59597","Erwitte"
"E aktiv markt Buschkühle","Niederbergheimer Str. 52","59494","Soest"
"EDEKA","Schützen Str. 63","59505","Bad Sassendorf"
"EDEKA Nüsken","Riga-Ring 15","59494","Soest"
"EDEKA","Otto - Hahn - Str. 19","59557","Lippstadt"
"Kaisers","Frankfurter Str. 19-21","51065","Köln (Mühlheim)"
"EDEKA","Bonnerstr. 32","53909","Zülpich"
"Edeka Weiden","Altenbergerdom Str. 126","51467","Bergisch-Gladbach"
"E center ","Untere Promenade 2","58706","Menden"
"EDEKA Preller","Windmuehlenstr. 18-28","58339","Breckerfeld"
"Kaisers","Berliner Str. 823-831","51069","Köln-Dünnwald"
"EDEKA SCHALLENBERG","Weyerstr. 108-112","50676","Köln"
"Edeka Romano","Berrenrather Str. 339","50937","Koeln"
"EDEKA","Walter-Jost-Str. 6","58638","Iserlohn"
"EDEKA Simons","Abt-Horchem-Str. 1","50374","Erftstadt"
"EDEKA Preller","Am Obergraben 3","58091","Hagen"
"EDEKA Nowak","Hagener Str. 2","58642","Iserlohn-Letmathe"
"EDEKA Zickuhr","Duerener Str. 199-203","50931","Koeln"
"EDEKA Breuer","Berliner Str. 2-4","51377","Leverkusen"
"EDEKA","Berlinerstr. 2-6","51375","Leverkusen"
"Kaisers","Hagenerstr. 44","58642","Iserlohn-Letmathe"
"EDEKA HAHN","Christian-Liebrecht-Str. 1","58739","Wickede"
"EDEKA Schäfer","Sümmernerstr. 93","58640","Iserlohn"
"EDEKA Frische-Center Tschöpe","Am Muensters Gaesschen 3","51375","Leverkusen"
"Edeka Both","Kalkstr. 124-128","51377","Leverkusen"
"EDEKA SAUER","Breite Str. 11","59457","Werl"
"Edeka Wodarz","Edelhofstr. 15","51061","Köln"
"","Subbelrather Str. 273","50825","Köln"
"Kaisers","Theodor-Adorno-Str. 1","51377","Leverkusen"
"E aktiv Markt Buschkühle","Quellenstr. 17","59556","Lippstadt/Bad Waldliesborn"
"E center Engels","Horbeller Str. 2-4","50858","Köln"
"EDEKA Isselmarkt","Alleestr. 38","58730","Fröndenberg /Ruhr"
"EDEKA STEFFENS","Ossendorfer Str. 306","50827","Köln"
"EDEKA Daub KG","Jungbluthgasse 9","50858","Köln"
"EDEKA SAUER","Unnaer Str. 21","59457","Werl"
"EDEKA","Schoenblick 1a","52396","Heimbach"
"E center Fischer & Nieder","Adolf-Kaschny-Str. 15","51373","Leverkusen"
"EDEKA Sorgatz","Wuppertal Str. 3","51381","Leverkusen"
"","Longericherstr. 534","50739","Koeln Longerich"
"EDEKA Frischemarkt  Blondrath","Pommernstr. 4-6","51379","Leverkusen"
"EDEKA","Eppenhauser Str. 46","58093","Hagen"
"EDEKA Groß","Aegidiusstraße","50226","Frechen-Huecheln"
"Edeka Henschen u. Pollschmidt GmbH","Elberfelder Str. 7-9","58095","Hagen"
"E aktiv markt Patzer","Letmather Str. 124","58239","Schwerte"
"E center Engels","Unter Linden 286","50859","Köln-Widdersdorf"
"EDEKA","Voerder straße","58256","Ennepetal"
"EDEKA","Fleyerstr. 204","58097","Hagen"
"EDEKA Laudage","Wupperstr. 8","51371","Leverkusen-Rheindorf"
"EDEKA Brück","Mengenicher Str. 26","50767","Köln"
"EDEKA","Felderstr. 55","51371","Leverkusen-Rheindorf"
"","Zollstr. 2","58089","Hagen"
"","Zollstr. 2","58097","Hagen"
"Edeka Sauer","Ladestr. 30","59514","Welver"
"Kaisers","Aachener Str. 537","50226","Frechen"
"E aktiv markt Buschkühle","Mühlenfeldstr. 3","59329","Wadersloh"
"Edeka Kretschmann","Fröbelstr. 15-17","58099","Hagen"
"EDEKA Kausemann","Frohnhofstr. 28","50765","Koeln"
"EDEKA Still","Dortmunder Str. 1-3","58099","Hagen"
"EDEKA IN DER BECK","Rosenweg 29","58239","Schwerte"
"EDEKA","Hitdorfer Str. 197","51371","Leverkusen"
"EDEKA SCHWIRTZ","Monschauer Str. 16","52385","Nideggen"
"Edeka Mader","Wittenerstr. 140","58285","Gevelsberg"
"EDEKA PRINZ","Hauptstr. 71","52372","Kreuzau"
"EDEKA Fischenich","Dansweiler Str. 3","50129","Bergheim"
"E-Center","Mühlenstraße 7","58313","Herdecke"
"EDEKA Meierjohann","Kirchstr. 2","59439","Holzwickede"
"Edeka Pape","Am Kastanienhof 3","59423","Unna"
"EDEKA Blomeier","Dorfplatz 1","50259","Pulheim"
"EDEKA Baumann","Zum Schlichshof 3","50170","Kerpen"
"EDEKA Strassfeld","Zum Wasserwerk 7","50170","Kerpen"
"EDEKA Jung","Sinnersdorfer Str. 66-68","50769","Köln"
"EDEKA Schmitt","Kleistr. 28","59427","Unna"
"Edeka Schütz Markt GmbH, Inh. Nettersheim","Bitterstr. 4","50769","Köln"
"","Renker Str. 61","52355","Düren Lendersdorf"
"Edeka Rosenzweig Filiale","Euskirchener Str. 101","52351","Dueren"
"Edeka Harhoff","Kamener Str. 37","59425","Unna"
"EDEKA Kiwall & Schürmann","Westfälische Str. 63","59174","Kamen"
"EDEKA Milkner","Bahnhofstr. 90","59199","Boenen"
"EDEKA Nüsken","Mittelstr. 24","59174","Kamen"
"EDEKA KNAPPMANN","Osterfeldstr. 18-20","58300","Wetter (Ruhr)"
"E aktiv Markt Lewandowski","Valencienner Str. 150-152","52355","Düren"
"EDEKA Mülln","Zollhausstr. 53","52353","Düren"
"EDEKA Recker","Sternstr. 30","59269","Beckum"
"","Bommerfelder Ring 110","58452","Witten"
"E-center Sonnenburg","Ostwennemar Str. 100","59071","Hamm"
"EDEKA Schwalemeyer","Bodenborn 26-30","58452","Witten"
"EDEKA Nüsken","Adenauerstr. 10-14","59174","Kamen"
"Weber Lebensmittelmärkte Hamm Gmbh I.Gr.","Paracelsuspark 2","59063","Hamm"
"EDEKA Weber","Kamener Str. 150","59077","Hamm"
"Kaiser'S","Marktplatz 5","59065","Hamm"
"","Niederzierer Str. 27","52382","Niederzier"
"EDEKA Hasler","Pferdebachstr. 247","58454","Witten"
"EDEKA JUNKERKALEFELD","Bahnhofstr. 3","59302","Oelde"
"EDEKA","Niederzierer Straße 86","52382","Niederzier Oberzier"
"","Warendorfer Str. 16","59302","Oelde"
"Edeka Grütter","Meesmannstr. 37","58456","Witten-Herbede"
"","Wittenerstr. 12","58456","Witten"
"Weber Lebensmittelmärkte Hamm Gmbh I.Gr.","Dortmunderstr. 255","59077","Hamm"
"EDEKA","Crengeldanzstr. 85 a","58455","Witten"
"EDEKA Bertram","Haldenweg 3","58455","Witten"
"Edeka Peters","Rosentalstr. 38-40","52159","Roetgen"
"","Gustav-Moll Str. 4-12","59269","Neubeckum"
"EDEKA Wiewel","Ostbredenstr. 73","59229","Ahlen"
"EDEKA Milkner","Richard-Wagner-Str. 2-4","59227","Ahlen"
"Edeka Recker","Buergermeister Frisc 1","59320","Ennigerloh"
"Edeka Kemper","Hauptstr. 16","59227","Ahlen"
"EDEKA","Konrad-Adenauer-Str. 123","52223","Stolberg"
"","Obere Steinfurt 8","52222","Stolberg"
"E center Cevik","Praemienstr. 194","52223","Stolberg-Münsterbusch"
"","Am Fließ 6","52249","Eschweiler"
"EDEKA Cevik","Eisenbahnstr. 153","52222","Stolberg (Rhld.)"
"EDEKA STOROST","Heusstr.","52078","Aachen-Brand"
"Edeka Peschke","Südstr. 52","59387","Ascheberg-Herbern"
"E aktiv Markt Abels-Valerien","Heinrich-Gossen-Str. 3","52445","Titz"
"EDEKA","Am Alten Bahnhof","52457","Aldenhoven"
"Edeka Jehle","Bahnhofstr. 3","59394","Nordkirchen"
"E center Schäfer","Elsassstr. 139","52068","Aachen"
"EDEKA Holland","Eschweiler Str. 2A","52477","Alsdorf"
"Kaisers","Kapellenstr. 16-18","52066","Aachen"
"EDEKA BELLEFROID-HUPPERTZ","Haarbachtalstr. 9-11","52080","Aachen"
"","Kreisstr. 57-63","59379","Selm"
"EDEKA Bellefroid-Hupertz oHG","Alt-Haarener Str. 170","52080","Aachen"
"Kaisers","Jülicher Str. 56-64","52070","Aachen"
"EDEKA Humpert","Breite Str. 157","59379","Selm-Beifang"
"E center Hatle","Schillerstr. 20-40","52064","Aachen"
"Kaisers","Markt 29-31","52062","Aachen"
"Edeka Geldmann","An Der Muehle 17","59394","Nordkirchen"
"Kaisers","Aachener Str. 58","52146","Würselen"
"","Krefelder Str. 12","52146","Würselen"
"EDEKA Bellefroid","Krefelder Str. 216","52146","Würselen"
"EDEKA Geldermann","Walkmühlenstr. 2","52074","Aachen"
"Kaisers","Schlossparkstr. 4-6","52072","Aachen"
"EDEKA Jansen","Kirchstr. 40","52499","Baesweiler"
"","Erkelenzer Str. 1","52441","Linnich"
"Edeka Adebahr","Kaiserstr. 131","52134","Herzogenrath-Kohlscheid"
"EDEKA ELBERS","Plettenbergerstr. 10a","59387","Ascheberg"
"EDEKA Wiewel","Konrad-Adenauer Str. 5","59348","Luedinghausen"
"EDEKA PLUM","Thomashofstr. 8-14","52511","Geilenkirchen"
"E aktiv markt Günter Tembaak","Dülmenerstr. 26","59348","Lüdinghausen"
"EDEKA Michalski","Sebastianusstr. 31","52525","Heinsberg"
"EDEKA Roese","Hoferweg 2","52538","Gangelt"
"EDEKA","Ost Promenade 103","52525","Heinsberg"
"EDEKA Verboket","Johannesstr. 16","52525","Waldfeucht-Haaren"
"","Johannesstr. 87","52525","Waldfeucht"
"","Bahnhofstr. 5","69427","Mudau"
"EDEKA Habath","Krummwiese 2","63916","Amorbach"
"E aktiv markt Stenger","Mainzer Str. 40","63897","Miltenberg"
"EDEKA Arlt","Industriestr. 7","69239","Neckarsteinach"
"EDEKA Kanbur","In den Rotwiesen 1","69242","Mühlhausen"
"Arlt Oliver","Hauptstr. 14-16","69234","Dielheim"
"EDEKA Zipser","Hainbrunner Str. 10a","69434","Hirschhorn"
"EDEKA Kunka","Hauptstr. 66","69245","Bammental"
"EDEKA Arlt","Greiner Str. 6","69250","Schönau"
"E aktiv markt Marx","Bahnhofstr. 34","69190","Walldorf"
"EDEKA","Bahnhofstr. 26","69190","Walldorf"
"EDEKA Walter","St. Ilgener Str. 60","69181","Leimen"
"EDEKA Knoch","Marktstr. 75-77","68789","St. Leon Rot"
"EDEKA Gunkel","Werner-von-Siemens-Str. 102","64711","Erbach"
"EDEKA","Werner-von-Siemens-Str. 60","64711","Erbach"
"E aktiv markt Stenger","Presentstr. 13","63939","Wörth am Main"
"","Kurfuerstenanlage 21-23","69115","Heidelberg"
"EDEKA","Hammerweg 35","64720","Michelstadt"
"EDEKA P.u.B. Schmitt","Am Bahndamm 9","69483","Wald-Michelbach"
"EDEKA Bauer","Rudolf-Wild-Str. 84","69214","Eppelheim"
"EDEKA Sattler","Großsachsener Str. 24","69469","Weinheim"
"EDEKA Embach","Eichendorffstr. 44","68723","Oftersheim"
"E aktiv Markt Bauer","Goethestr. 42","63820","Elsenfeld"
"E aktiv markt Möder","Lanzstr. 2","68804","Altlussheim"
"EDEKA Bauer","Im Höning 2","63820","Elsenfeld"
"EDEKA Grimm","Oberflockenbacher Str. 4","69517","Gorxheimertal"
"EDEKA Löwe","Frankfurter Str. 74-76","64732","Bad König"
"E aktiv markt Zipser","Bismarckstr. 38","69198","Schriesheim"
"EDEKA Schriesheim","Säulenweg 1","69198","Schriesheim"
"EDEKA Völkle","Hauptstr. 25","68535","Edingen-Neckarhausen"
"EDEKA Kuzu","Beethoven-Str. 2","69493","Leutershausen"
"EDEKA Zeilfelder","Im Sterzwinkel 1","69493","Hirschberg-Großsachsen"
"E aktiv markt Keller","Cornel-Serr-Platz 6","68526","Ladenburg"
"EDEKA Bylitza","Hauptstr. 160b","69488","Birkenau"
"EDEKA Graulich","Gross-Breitenbach 2","69509","Mörlenbach"
"E aktiv markt Keller","Wallstadter Str. 53","68526","Ladenburg"
"EDEKA Steiner","Erikastr. 5","64668","Rimbach"
"E aktiv markt Embach","Luftschiffring 28","68782","Brühl"
"","Staatsstr. 36","64668","Rimbach"
"EDEKA Bylitza","Heppenheimer Str. 70-72","64658","Fürth"
"EDEKA Stiegler","St.-German Str. 8","67346","Speyer"
"EDEKA Brand","Bergstr. 97-99","69469","Weinheim"
"EDEKA Hauguth","Viehtriftstr. 110","67354","Römerberg"
"EDEKA Graulich","Sudetenstr. 64","64385","Reichelsheim"
"EDEKA Zipser","Oberdorfstr. 8","68542","Heddesheim"
"Edeka aktiv markt","Badenweilerstr. 42","68239","Mannheim"
"EDEKA Stenger","Josef-Roth-Str. 1","63808","Haibach"
"EDEKA Kampmann","Jahnstr. 16","64407","Fränkisch-Crumbach"
"EDEKA Stenger","Würzburger Str. 188","63743","Aschaffenburg"
"E center Neuostheim","Seckenheimer Landstr. 246","68163","Mannheim-Neuostheim"
"EDEKA City-Supermarkt Bruhn & Wahlbrink","Wallstadter Str. 76","68259","Mannheim-Feudenheim"
"EDEKA Zimmermann","Heidelberger Str. 48","68519","Viernheim"
"Stenger","Kanzlei/Bachstr. 52","63762","Großostheim"
"EDEKA","Hauptstr. 81-83","68259","Mannheim-Feudenheim"
"EDEKA Stenger","Siemensstr. 10","63768","Hösbach"
"","Suedbahnhof 15","63739","Aschaffenburg"
"EDEKA Brand","Bray-sur-Seine-Str. 1","69502","Hemsbach"
"E aktiv markt Stenger","Aschaffenburger Str. 46","63762","Großostheim"
"EDEKA Stenger","Südbahnhofstr. 25","63739","Aschaffenburg"
"E aktiv markt Pietsch","Geraer Ring 5","68309","Mannheim"
"EDEKA Stenger","Aschaffstr. 10","63773","Goldbach"
"E neukauf Neckarau","Neckarauer Str. 136","68163","Mannheim"
"E neukauf MA-Käfertal","Am Ullrichsberg 15","68309","Mannheim"
"EDEKA","Frohsinnstr. 27","63739","Aschaffenburg"
"EDEKA Stenger","Bert-Brecht-Str. 37/Lange Straße.13","63741","Aschaffenburg"
"EDEKA City-Markt Mail & Orth","Seckenheimer Str. 68-68a","68165","Mannheim-Schwetzingerstadt"
"EDEKA Kissel Neuhofen","Otto-Dill-Str. 7-15","67141","Neuhofen"
"","Friedrich-Ebert-Str. 100","68167","Mannheim"
"EDEKA Kampmann","Philipp-Bert-Str. 1a","64405","Fischbachtal-Niedernhausen"
"EDEKA Richter","Habitzheimer Str. 5a","64823","Groß-Umstadt"
"EDEKA Merz","Kaltererstr. 21a","64646","Heppenheim"
"EDEKA Manambelona","Mundenheimer Str. 167","67061","Ludwigshafen"
"EDEKA Bruhn & Wahlbrink","Waldstr. 139","68305","Mannheim-Gartenstadt"
"EDEKA Jakobi","Nibelungenstr. 447","64686","Lautertal-Lautern"
"EDEKA Bruhn & Wahlbrink","Kasseler Str. 154","68305","Mannheim-Gartenstadt"
"EDEKA Scholz","Saarlandstr. 131","67061","Ludwigshafen"
"EDEKA Stolzenberger","Jahnstr. 63-65","63814","Mainaschaff"
"EDEKA Lajos","Bergstr. 1","64354","Reinheim"
"E aktiv markt Kirchner","Aschaffenburger Str. 18","63825","Schöllkrippen"
"EDEKA Lis","Leininger Str. 1","67067","Ludwigshafen-Gartenstadt"
"Jakobi e.K.","Fabrikstr. 2","64625","Bensheim"
"E center","Wormser Str. 48","64625","Bensheim"
"EDEKA Wojtarowicz","Industriestr. 13-15","67063","Ludwigshafen"
"EDEKA Krech","Schweigener Str. 4","67067","Ludwigshafen-Maudach"
"EDEKA Stolzenberger","Industriestr. 13","63801","Kleinostheim"
"EDEKA Merz","Wilhelmstr. 160","64625","Bensheim-Auerbach"
"E aktiv markt Kirchner","Fronhofen 19","63776","Mömbris"
"EDEKA Stolzenberger","Hinter der Altdörfer Kirche 15-19","64832","Babenhausen"
"E center","Gaußstr. 12-16","68623","Lampertheim"
"EDEKA Scholz","Hedwig-Laudien-Ring 1a","67071","Ludwigshafen-Oggersheim"
"EDEKA Stiegler","Am Zwerchgraben 3-5","67454","Haßloch"
"EDEKA Kampmann","Groß-Umstädter-Str. 19","64807","Dieburg"
"EDEKA aktiv Markt","Ludwigshafener Str. 3","67125","Dannstadt-Schauernheim"
